Target: DefaultSC

Observer: Avilla
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
13 Feb 2026 00:32:04.230    13 Feb 2026 00:35:51.539      227.30869905    
13 Feb 2026 17:42:39.843    13 Feb 2026 17:46:36.896      237.05366511    
13 Feb 2026 22:45:40.179    13 Feb 2026 22:47:08.765      88.585737697    
14 Feb 2026 00:24:35.241    14 Feb 2026 00:27:55.314      200.07309095    
14 Feb 2026 17:35:07.463    14 Feb 2026 17:38:51.064      223.60098555    
14 Feb 2026 22:37:30.623    14 Feb 2026 22:40:07.924      157.30139137    
15 Feb 2026 00:17:21.228    15 Feb 2026 00:19:41.493      140.26505090    
15 Feb 2026 17:27:42.717    15 Feb 2026 17:31:00.303      197.58612748    
15 Feb 2026 22:29:33.916    15 Feb 2026 22:32:51.655      197.73904922    
16 Feb 2026 15:40:46.965    16 Feb 2026 15:43:17.224      150.25947781    
16 Feb 2026 17:20:26.883    16 Feb 2026 17:23:03.286      156.40373103    
16 Feb 2026 22:21:43.423    16 Feb 2026 22:25:26.515      223.09272381    
17 Feb 2026 15:32:35.247    17 Feb 2026 15:36:01.157      205.90990299    
17 Feb 2026 17:13:26.895    17 Feb 2026 17:14:53.001      86.105696834    
17 Feb 2026 22:13:57.887    17 Feb 2026 22:17:53.719      235.83202211    
18 Feb 2026 15:24:39.924    18 Feb 2026 15:28:31.328      231.40422507    
18 Feb 2026 22:06:17.466    18 Feb 2026 22:10:13.101      235.63444095    
19 Feb 2026 15:16:54.912    19 Feb 2026 15:20:53.864      238.95264143    
19 Feb 2026 21:58:43.423    19 Feb 2026 22:02:23.413      219.98974577    


Number of events : 19


Observer: Messina
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
13 Feb 2026 16:07:12.106    13 Feb 2026 16:11:06.966      234.86000873    
13 Feb 2026 21:10:34.632    13 Feb 2026 21:11:30.025      55.393334187    
13 Feb 2026 22:49:12.239    13 Feb 2026 22:52:36.570      204.33136818    
14 Feb 2026 15:59:41.743    14 Feb 2026 16:03:19.692      217.94925128    
14 Feb 2026 21:02:14.806    14 Feb 2026 21:04:39.931      145.12451962    
14 Feb 2026 22:41:56.232    14 Feb 2026 22:44:25.046      148.81477696    
15 Feb 2026 15:52:19.542    15 Feb 2026 15:55:26.983      187.44118747    
15 Feb 2026 20:54:15.576    15 Feb 2026 20:57:26.625      191.04951663    
16 Feb 2026 14:05:10.189    16 Feb 2026 14:07:54.451      164.26189444    
16 Feb 2026 15:45:07.846    16 Feb 2026 15:47:26.456      138.60953911    
16 Feb 2026 20:46:23.694    16 Feb 2026 20:50:03.280      219.58625772    
17 Feb 2026 13:57:02.305    17 Feb 2026 14:00:35.056      212.75040036    
17 Feb 2026 15:38:27.273    17 Feb 2026 15:38:57.409      30.136318132    
17 Feb 2026 20:38:37.180    17 Feb 2026 20:42:31.839      234.65895527    
18 Feb 2026 13:49:09.228    18 Feb 2026 13:53:03.499      234.27152967    
18 Feb 2026 20:30:55.936    18 Feb 2026 20:34:52.393      236.45720794    
19 Feb 2026 13:41:26.102    19 Feb 2026 13:45:24.688      238.58659943    
19 Feb 2026 20:23:21.046    19 Feb 2026 20:27:03.881      222.83500889    


Number of events : 18


Observer: Naples
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
13 Feb 2026 16:07:26.789    13 Feb 2026 16:11:21.011      234.22119361    
13 Feb 2026 17:48:44.450    13 Feb 2026 17:50:03.670      79.220011365    
13 Feb 2026 21:08:59.801    13 Feb 2026 21:11:57.805      178.00401557    
13 Feb 2026 22:48:48.898    13 Feb 2026 22:51:35.815      166.91687338    
14 Feb 2026 15:59:43.338    14 Feb 2026 16:03:42.631      239.29291129    
14 Feb 2026 21:01:09.117    14 Feb 2026 21:04:35.323      206.20627723    
14 Feb 2026 22:41:58.338    14 Feb 2026 22:42:56.856      58.517940051    
15 Feb 2026 15:52:06.530    15 Feb 2026 15:56:00.143      233.61281517    
15 Feb 2026 20:53:21.681    15 Feb 2026 20:57:07.250      225.56858074    
16 Feb 2026 15:44:35.561    16 Feb 2026 15:48:14.298      218.73662537    
16 Feb 2026 20:45:37.456    16 Feb 2026 20:49:33.524      236.06780022    
17 Feb 2026 13:58:01.089    17 Feb 2026 14:00:15.007      133.91767881    
17 Feb 2026 15:37:10.104    17 Feb 2026 15:40:25.342      195.23737330    
17 Feb 2026 20:37:56.918    17 Feb 2026 20:41:53.599      236.68075581    
18 Feb 2026 13:49:46.130    18 Feb 2026 13:53:01.567      195.43717545    
18 Feb 2026 15:29:50.383    18 Feb 2026 15:32:32.935      162.55257303    
18 Feb 2026 18:51:21.453    18 Feb 2026 18:53:13.464      112.01147722    
18 Feb 2026 20:30:21.161    18 Feb 2026 20:34:06.348      225.18739253    
19 Feb 2026 13:41:48.336    19 Feb 2026 13:45:33.511      225.17476121    
19 Feb 2026 15:22:37.992    19 Feb 2026 15:24:35.326      117.33382313    
19 Feb 2026 18:43:23.127    19 Feb 2026 18:46:01.999      158.87230231    
19 Feb 2026 20:22:52.524    19 Feb 2026 20:26:09.419      196.89432689    


Number of events : 22


Observer: Nemea
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
13 Feb 2026 14:30:21.523    13 Feb 2026 14:31:20.511      58.988087496    
13 Feb 2026 16:09:00.067    13 Feb 2026 16:11:56.973      176.90652291    
